Strain	Stress
0.287598327	66974.04212
0.287603084	66888.59304
0.287616564	67002.10932
0.287653833	67299.62184
0.287691102	67016.4548
0.287698238	67149.93
0.287718855	67037.66116
0.287737092	67254.71428
0.287768017	66897.32508
0.287801321	67098.1616
0.287831453	67053.25404
0.287868721	67332.67876
0.287935329	67429.35472
0.287986077	67103.15132
0.288006694	67443.07648
0.288059821	67260.32772
0.28808916	67335.79736
0.288235855	67045.14572
0.288349247	67137.45568
0.288364313	67302.11668
0.288384929	67298.99812
0.288403167	67246.60596
0.288438057	67053.25404
0.288438057	66907.92824
0.288445193	67047.6406
0.288463431	67082.56868
0.288489598	66959.07296
0.288499907	66894.20648
0.288500699	66733.91152
0.288508629	66820.608
0.288537968	67199.20356
0.288568099	66838.69576
0.288576029	66896.70136
0.288591888	67075.7078
0.288606161	67121.23908
0.288637086	66925.39228
0.288658495	67043.2746
0.288691007	67293.38468
0.288702901	67275.29692
0.288718759	67404.40608
0.28873224	67061.36236
0.288739376	67513.55636
0.288748891	67239.74508
0.28878616	67294.00836
0.288801226	67156.79088
0.28880519	67053.87776
0.288830565	67318.33328
0.288851181	67300.24552
0.288878935	67118.12048
0.288893208	67207.31188
0.288921754	67349.51908
0.288935234	67432.47332
0.288956643	67476.75712
0.28902563	67167.39404
0.289086686	67410.64324
0.289128713	67343.90564
0.289161223	67379.45744
0.289207214	67433.72076
0.289225452	67480.49944
0.289250033	67484.86544
0.289269857	67434.96816
0.28932457	67468.64884
0.289361046	67225.39964
0.289380076	67573.43312
0.289403865	67403.15868
0.289436375	67288.39492
0.289469679	67353.2614
0.28948871	67141.82172
0.289497432	67189.22412
0.289539458	67259.08028
0.289568797	67176.12608
0.289588621	67039.53228
0.289598137	67069.47064
0.289614788	67265.31744
0.289651264	67236.0028
0.289691704	67328.93648
0.289729765	67024.56312
0.289740074	67341.4108
0.289775756	67236.62652
0.289820161	67229.76564
0.289845536	67016.4548
0.289859809	67016.4548
0.289877253	67308.97756
0.289905007	67312.09616
0.289935932	67350.1428
0.289957341	67108.14104
0.289963684	66974.66584
0.289993024	67194.21384
0.290019191	67166.77032
0.290059631	67063.8572
0.290082627	67129.97108
0.290108794	67460.54052
0.290134168	67367.60684
0.290171437	67211.67788
0.290199189	67095.66672
0.290224564	67460.54052
0.290262625	67431.8496
0.290298308	67173.6312
0.29032844	67227.27076
0.290349849	67427.4836
0.290384739	67355.75624
0.290450553	67300.86924
0.290475135	67433.72076
0.290490201	67149.30628
0.290502095	67415.633
0.290537777	67316.46216
0.290571081	67168.64148
0.290601213	67028.92912
0.290618658	67072.58924
0.290636103	67359.49856
0.290668614	67310.84872
0.290687644	67396.2978
0.290713019	67125.60508
0.290723327	67398.16892
0.29076456	67305.859
0.29079945	67155.54344
0.290844648	67124.98136
0.290861299	67151.17744
0.290884295	67477.38084
0.290931872	67284.65264
0.290961211	67373.22028
0.290995308	67128.09996
0.291003237	67371.97288
0.291047642	67346.40052
0.291088082	67252.2194
0.291099183	67466.77768
0.291104734	67143.69284
0.291127729	67512.30896
0.291172134	67302.11668
0.291215746	67426.85988
0.291241914	67177.99724
0.291291869	67098.1616
0.291319622	67428.10728
0.291390987	67234.13164
0.291524995	67277.79176
0.291526581	67047.6406
0.291531339	67159.28576
0.291574951	67150.55372
0.291579709	67106.26988
0.291614598	67230.38936
0.291609048	67008.34648
0.291628078	67040.77972
0.291637593	67182.36324
0.291673276	66964.6864
0.291678827	67073.83668
0.291681206	66917.28396
0.291689135	67053.25404
0.291703408	67083.1924
0.29169865	67291.51352
0.291720853	67061.36236
0.291750985	66950.34092
0.291756536	67259.704
0.291772394	67056.99632
0.291830279	67148.68256
0.291840588	67085.68728
0.291854861	67375.09144
0.29188975	67181.73952
0.29190561	67163.65176
0.291913539	67176.7498
0.291936534	67179.24464
0.291950014	67527.27812
0.291984111	67229.14192
0.292000763	67425.61244
0.292006314	67158.66204
0.292018208	67323.94676
0.292041203	67226.02336
0.292060234	67275.9206
0.292079264	67129.97108
0.292101467	67222.28104
0.292125255	67412.5144
0.292147458	67380.08116
0.292160145	67644.53672
0.292168074	67318.957
0.29218314	67593.392
0.292217237	67481.74688
0.292233889	67912.11084
0.292290981	67393.80292
0.292358381	67728.73836
0.292481288	67683.8308
0.292542345	67468.02512
0.292604194	67368.85428
0.292633534	67443.7002
0.292650978	67643.913
0.29269459	67574.0568
0.292710449	67469.27256
0.292707278	67348.27168
0.292726309	67233.50792
0.29274296	67474.886
0.292771507	67239.1214
0.292793709	67545.36588
0.292806396	67209.183
0.292814326	67327.06532
0.292846836	67527.90184
0.292879347	67287.14752
0.292895206	67519.1698
0.292916616	67235.37908
0.292921373	67751.81584
0.29298798	67330.18392
0.293014941	67358.87484
0.293038729	67217.91504
0.293045073	67363.86456
0.293095028	67681.95968
0.293137054	67385.07092
0.293156085	67549.73188
0.293161636	67215.42016
0.29318701	67462.41168
0.293252032	67295.87952
0.29324886	67308.97756
0.293259961	67564.70108
0.293287714	67196.085
0.293286128	67533.51528
0.293301987	67258.45656
0.29332974	67694.434
0.293324189	67331.43132
0.293342428	67435.59188
0.293368594	67429.35472
0.293370973	67238.49768
0.293404277	67255.338
0.293417757	67388.8132
0.293459783	67793.6048
0.29347247	67322.69932
0.293539078	67665.11932
0.293580311	67346.40052
0.293598549	67586.53112
0.293640575	67758.053
0.293688945	67428.10728
0.293708768	67439.95792
0.293738108	67533.51528
0.293759517	67590.89716
0.293792028	67250.34828
0.293807094	67338.2922
0.293834847	67454.30336
0.29385467	67524.15956
0.293883217	67445.57136
0.293902247	67284.02892
0.293918106	67582.78884
0.293944273	67249.72456
0.293955375	67503.57692
0.293992643	67255.96172
0.294018018	67411.89068
0.29402674	67213.54904
0.294055286	67556.59276
0.294093347	67743.70756
0.294146475	67316.46216
0.294170263	67646.40788
0.294202774	67643.913
0.294240835	67715.64032
0.294280482	67405.65352
0.294293963	67403.15868
0.294316958	67296.50324
0.294340746	67570.93824
0.294372464	67342.03452
0.294411319	67418.75156
0.294420834	67664.49564
0.294430349	67474.26228
0.29445731	67851.6104
0.294504886	67350.1428
0.294520745	67383.19976
0.294538983	67214.79648
0.294558014	67535.38644
0.29461352	67499.83464
0.294632551	67512.93268
0.294649203	67673.22764
0.294663475	67573.43312
0.294692815	67826.03804
0.294749114	67394.42664
0.294766558	67455.5508
0.294772902	67467.4014
0.294797483	67599.62916
0.294842681	67746.2024
0.29487202	67423.11756
0.294884708	67380.70488
0.294899773	67481.12316
0.294925941	67541.6236
0.294977482	67322.0756
0.295004442	67371.97288
0.295015543	67620.83552
0.295044089	67572.18568
0.295072636	67945.16776
0.295117041	67432.47332
0.295132107	67741.8364
0.295164617	67524.15956
0.295197921	67582.78884
0.295255806	67623.95408
0.29528118	67417.50412
0.295291488	67713.14548
0.295313691	67597.75804
0.295346995	67543.49472
0.295398536	67222.90476
0.295412017	67335.17364
0.295419946	67445.57136
0.295442941	67520.41724
0.295471487	67409.39584
0.295484174	67260.95144
0.29548576	67269.05976
0.295495276	67303.36412
0.295525408	67460.54052
0.295548403	67469.89628
0.295577742	67368.23056
0.295595187	67489.23144
0.295629283	67512.93268
0.295664966	67980.7196
0.295690341	67472.39112
0.295701442	67817.92972
0.295714129	67618.34064
0.295733159	67588.40228
0.295776771	67464.90652
0.295787873	67545.9896
0.295792631	67464.90652
0.295806111	67629.56752
0.295860031	67908.36856
0.295888577	67438.08676
0.295893335	67832.89892
0.295917123	67655.13988
0.295944876	67750.5684
0.296005933	67544.11844
0.296020999	67496.71604
0.296047166	67545.36588
0.296083642	67744.95496
0.296131219	67592.76828
0.296155799	67644.53672
0.296172452	67849.11552
0.296197826	67773.64592
0.29626364	67952.02864
0.296313596	67580.29396
0.296323905	67595.26316
0.296341349	67674.47508
0.296369895	67738.09408
0.296411128	67769.9036
0.29644126	67603.37148
0.296459498	67768.65616
0.296485665	67762.41904
0.296514212	67675.72252
0.296534035	67542.24732
0.296566546	67506.0718
0.296586369	67621.45924
0.296616502	67744.95496
0.296641875	67886.53848
0.296696589	67576.55168
0.296713241	67476.13344
0.296727514	67617.71692
0.296752095	67630.81496
0.296786985	67557.21648
0.296813945	67488.60776
0.296821081	67826.66176
0.296872623	67739.34152
0.296904341	67731.85696
0.296929715	67515.42752
0.296935266	67444.94764
0.29696064	67608.3612
0.296990772	67595.26316
0.297019318	67680.71224
0.297039142	67443.7002
0.297058965	67671.9802
0.29710337	67596.5106
0.297123987	67516.67496
0.297154912	67395.67408
0.297163634	67699.42372
0.297204074	67637.05212
0.297245308	67492.97376
0.297265924	67414.38556
0.297277025	67284.65264
0.29728892	67443.07648
0.297335704	67531.02044
0.297346012	67414.38556
0.29735632	67308.35384
0.297365835	67297.12696
0.297399932	67404.40608
0.297420549	67370.72544
0.297426892	67320.20444
0.29745068	67237.25024
0.297468918	67507.3192
0.297508565	67607.73748
0.297535526	67376.9626
0.297550592	67323.32304
0.297562486	67721.87748
0.297604512	67522.2884
0.297632265	67452.4322
0.297656054	67407.52468
0.297659225	67284.02892
0.297682221	67759.30044
0.297722661	67541.6236
0.297752	67844.74952
0.297776581	67399.41636
0.297785304	67837.88864
0.29782733	67693.18656
0.297851911	67461.16424
0.297877285	67351.39024
0.29789473	67414.38556
0.297912968	67726.24348
0.297946272	67744.95496
0.297974818	67733.72808
0.297994642	67477.38084
0.298008122	67855.9764
0.29803191	67666.99048
0.298064421	67683.8308
0.298090588	67651.3976
0.29811279	68006.29192
0.298150059	67810.44516
0.298180191	68144.75688
0.29821508	67772.39848
0.298234904	68248.29372
0.298270586	67985.70932
0.298337194	67744.33124
0.298369705	67780.5068
0.298392701	67773.0222
0.298410938	68293.20124
0.298471995	67911.48712
0.298503713	68270.12376
0.29854336	67710.02688
0.298558426	67769.9036
0.298596487	67957.64208
0.298634549	67725.6198
0.298684505	67918.97172
0.298719394	67734.97552
0.298737632	68109.20504
0.298774901	67811.06888
0.298810583	67839.13608
0.298824063	67691.93912
0.298847058	67638.29956
0.298862917	68014.40024
0.298894635	67741.21268
0.298922388	67871.56932
0.298945384	67628.32012
0.298959657	67796.7234
0.299044502	67624.5778
0.299086528	67674.47508
0.299125382	67722.5012
0.299138862	67650.77388
0.299160272	68068.66352
0.299212607	67791.10996
0.299241153	67882.17248
0.29927287	67665.74304
0.299313311	68271.99492
0.299359302	67844.74952
0.299391019	68307.54672
0.299441768	67954.52352
0.299453662	68333.11908
0.299499653	68204.6336
0.299537715	68310.04156
0.299595599	68037.47772
0.299613044	68471.584
0.299660621	68381.1452
0.299712955	68535.82672
0.299754981	68325.01076
0.299771633	68426.05272
0.299844584	68353.07796
0.299905641	68539.56904
0.299955597	68141.01456
0.29998335	68659.9462
0.300057887	68207.75216
0.300122116	68520.23384
0.300149869	68097.97816
0.300187137	68724.81264
0.300239471	68208.37588
0.300265639	68586.97144
0.300307665	68331.24792
0.300352863	68656.8276
0.300476562	68180.9324
0.300562993	68475.32628
0.300628015	68167.21064
0.30069938	68707.3486
0.300781054	68139.14344
0.300834974	68520.23384
0.300880172	68499.02748
0.300940436	68606.30664
0.301011008	68174.07152
0.30104114	68523.3524
0.301079994	68082.38528
0.301119642	68716.70436
0.30119735	68150.37032
0.301227482	68456.6148
0.301277438	68137.27228
0.301363076	68567.01252
0.301431269	68124.17424
0.30147726	68435.40848
0.301501049	68194.03044
0.301580343	68636.86872
0.301640607	68147.87544
0.301667567	68462.85196
0.30175162	68592.58488
0.301830121	68644.35332
0.301896729	68247.04628
0.301952235	68438.52704
0.301997433	68515.86784
0.302070384	68652.4616
0.302145714	68602.56432
0.302197255	68418.56816
0.302249589	68717.95176
0.302320955	68529.58956
0.302376461	68590.09
0.302426417	68477.82116
0.302453377	68730.42608
0.302527914	68563.27024
0.302577869	68648.71932
0.302630204	68340.60364
0.302636547	68814.00404
0.302692053	68364.30488
0.302738044	68572.00224
0.302794343	68714.20948
0.302880774	68608.80148
0.302925179	68513.37296
0.302972756	68516.49156
0.303012404	68829.59692
0.303083769	68353.70168
0.303103592	68731.67352
0.303171786	68490.9192
0.303213019	68862.03016
0.303308965	68461.60456
0.303362886	68666.18336
0.303394604	68640.611
0.303489757	68827.72576
0.303528612	68317.52616
0.303595219	68618.78096
0.303658655	68506.51208
0.303755394	68617.53352
0.303830724	68334.36648
0.303866407	68623.14696
0.303939357	68518.9864
0.304010723	68643.10588
0.304054335	68411.08356
0.304097947	68799.03484
0.304160589	68454.11996
0.304205787	68684.89484
0.30424147	68267.0052
0.304275566	68864.525
0.304342174	68356.82028
0.30440561	68557.6568
0.304453186	68632.50268
0.304519001	68697.99288
0.304581644	68646.84816
0.304639529	68573.8734
0.304678383	68835.83408
0.304763228	68654.33276
0.304811598	68763.48304
0.304867897	68295.69612
0.304946399	68933.13376
0.305056618	68275.7372
0.305120847	68701.11144
0.305172388	68414.82584
0.305240582	68845.18984
0.305304811	68727.93124
0.30536111	68580.11056
0.305422166	68924.40172
0.305488774	68592.58488
0.305564104	68639.98728
0.305630711	68642.48216
0.305688596	68707.97232
0.305733001	68431.04248
0.30578375	68666.18336
0.305832913	68681.77624
0.305883661	68628.7604
0.305928859	68772.83876
0.305970092	68739.78184
0.306039871	68896.33452
0.306096963	68596.32716
0.306115994	68852.6744
0.306188152	68779.07592
0.306245244	68839.57636
0.306292028	68472.20772
0.306336433	68976.79388
0.306420485	68778.4522
0.3064863	68838.32896
0.306543392	68696.74544
0.306625858	68903.1954
0.306703567	68784.06568
0.306762245	68593.2086
0.30682013	69057.87696
0.306931936	68457.23852
0.307001715	68832.71552
0.307084974	68445.38792
0.30714841	68985.52588
0.307214224	68528.34216
0.307275281	68782.81824
0.307313343	68991.76304
0.307381536	68698.6166
0.307431491	68915.046
0.307472725	68578.2394
0.30753061	69219.41936
0.30760594	68518.9864
0.307647173	68987.39704
0.307712194	68511.5018
0.307812106	68872.0096
0.307929462	68830.22064
0.307971488	68764.10676
0.308040474	69131.4754
0.308140385	68676.78652
0.30821175	68833.3392
0.308304525	68751.63244
0.308385406	68754.751
0.308444876	68742.9004
0.308519414	68848.93212
0.308578091	69082.82556
0.308665316	68648.71932
0.308723993	68961.20096
0.30878505	68848.3084
0.308828662	69009.8508
0.308911922	68613.16752
0.308950776	68928.14404
0.309022934	68785.31308
0.309057031	68857.66412
0.309106986	68697.36916
0.309166457	69069.72756
0.309218792	68862.03016
0.309256853	68932.51004
0.309290157	68795.29256
0.309355971	69009.22712
0.309419407	69032.3046
0.309501873	68541.44016
0.309605749	69064.11412
0.30966522	69131.4754
0.309717555	68558.28052
0.3098024	69284.2858
0.309900725	68515.86784
0.30995306	68910.05628
0.309991914	68764.10676
0.31006883	69077.21212
0.310124336	68855.793
0.310166362	68707.3486
0.310217111	69351.64712
0.310280546	68617.53352
0.31032733	69077.83584
0.310394731	68728.55496
0.31046451	69173.2644
0.31052636	68586.34772
0.310568386	68858.91156
0.310624685	69270.56408
0.310758693	68737.91068
0.310824508	69162.03748
0.310888736	68901.32424
0.310968031	69270.56408
0.311048911	68714.8332
0.311101246	69015.46428
0.311159924	69143.32604
0.311261421	68937.49976
0.31130424	68943.73692
0.311359746	69117.75368
0.311442212	69122.11968
0.311546088	68938.7472
0.31159763	68994.25792
0.31168644	68820.86492
0.311782386	69050.39236
0.311844236	68656.8276
0.311897363	69207.56876
0.311981416	68907.5614
0.312050402	69063.4904
0.312090049	68823.98348
0.312130489	69260.5846
0.312208991	69087.81532
0.312245466	68817.74632
0.312262912	69341.04396
0.312326347	68931.88632
0.312364409	69201.95532
0.312393747	68717.32808
0.312434187	69407.15784
0.312498416	69017.95912
0.312568195	69008.6034
0.312610222	69290.52296
0.312686345	68926.27288
0.312723613	69338.54908
0.312791014	68722.3178
0.312871894	69401.5444
0.312953567	68716.70436
0.313019382	68996.7528
0.313077267	69467.03456
0.313176385	68830.84436
0.31320731	69276.17752
0.313244578	68920.65944
0.313290569	69397.80212
0.313329424	68820.2412
0.313363521	69041.0366
0.313421406	69342.91512
0.313468982	68996.7528
0.313502286	69090.93388
0.31355462	69199.46044
0.313614884	69432.10648
0.313682284	68890.09736
0.31373224	69302.37356
0.31379409	69318.5902
0.313899552	69077.21212
0.313939992	69284.90952
0.314026423	69190.10472
0.314103339	69258.08976
0.31416281	68804.02456
0.31421673	69424.62188
0.314342809	69175.13552
0.314441134	68994.88164
0.314485539	69387.19892
0.314577521	69040.41288
0.314684568	68978.04132
0.314715493	69530.6536
0.314782893	69063.4904
0.314833642	69351.64712
0.314882012	68872.63332
0.314930381	69510.07096
0.315008883	68800.906
0.315062011	69126.48568
0.315096901	69449.57052
0.315195226	69052.26348
0.315249146	69464.53972
0.315319718	68874.50448
0.315410114	69482.62748
0.315495752	68853.29812
0.315553637	69104.65564
0.315650376	69619.22124
0.31575901	68915.046
0.31580738	69395.30724
0.315862886	69069.10384
0.315945352	69485.12232
0.316001652	68876.3756
0.316034955	69139.58372
0.316108699	69469.52944
0.316179271	69054.75836
0.316230813	69364.12144
0.316302178	69205.6976
0.316371164	69563.08684
0.316435393	69004.86108
0.316467904	69299.87872
0.316521824	69441.46224
0.316611427	69200.08416
0.316655039	69298.00756
0.316729576	69374.10092
0.316807285	69427.11676
0.316895302	69012.9694
0.316938121	69435.84876
0.31701583	69352.27084
0.317094331	69308.61072
0.317131599	69296.1364
0.317237061	69251.22888
0.317321114	69308.61072
0.317351246	69246.23916
0.317435298	69342.91512
0.317496355	69486.99348
0.317530451	69056.62952
0.317574063	69717.76836
0.317658909	69013.59312
0.31769697	69299.87872
0.317766749	69508.19984
0.317835736	69349.776
0.317868246	69500.09152
0.317907101	69060.3718
0.317957849	69780.76368
0.318018113	68925.02544
0.318058553	69311.72932
0.318118025	69699.6806
0.318206041	69103.4082
0.31827027	69579.30344
0.318401899	69773.9028
0.318539872	69091.5576
0.318596964	69532.52476
0.318677051	69283.66208
0.318799958	69395.30724
0.318868944	69327.94592
0.318906213	69365.36888
0.319010881	69682.21656
0.319087797	69148.31576
0.319121894	69525.04016
0.319186916	69364.74516
0.319255902	69504.45752
0.319317752	69080.33072
0.3193685	69386.57524
0.319428764	69539.3856
0.31951916	69338.54908
0.319552464	69495.1018
0.319616692	69468.282
0.319664269	69516.93184
0.319724533	69115.2588
0.319749907	69674.73196
0.319824444	69245.61544
0.319885501	69382.83292
0.319942593	69507.57612
0.320001271	69388.44636
0.320014751	69643.54616
0.320105147	69114.63508
0.320150345	69806.95972
0.320232812	69146.4446
0.320279595	69319.21392
0.32035889	69902.38828
0.32043977	69161.4138
0.320517479	69639.80388
0.320575364	69113.38764
0.320668932	69641.05132
0.320730781	69443.33336
0.320782323	69480.1326
0.320822763	69901.14084
0.321181968	69091.5576
0.321224787	69549.9888
0.321268399	69354.76572
0.321350865	69196.9656
0.321384169	69573.69
0.321431746	69380.33808
0.321467428	69671.6134
0.321517384	69198.83672
0.321541965	69514.437
0.321591921	69672.8608
0.321683903	69445.20452
0.321710863	69584.91688
0.321746545	69516.30812
0.321794122	69802.59372
0.321835355	69254.97116
0.321867073	69560.59196
0.321913857	69419.63216
0.321993944	69466.41084
0.322072446	69690.94856
0.322156498	69521.92156
0.322239758	69693.44344
0.322321431	69184.49128
0.322373765	69804.46488
0.322455439	69593.0252
0.322518081	69270.56408
0.322593412	69922.34716
0.322681429	69375.34832
0.322744071	69675.9794
0.322802749	69243.74428
0.322880458	69848.125
0.322962924	69452.0654
0.323027153	69552.48364
0.323086624	70029.62632
0.323154817	69288.02812
0.3231905	69695.93832
0.323223011	69216.92448
0.323296755	69757.6862
0.323357812	69370.3586
0.323417282	69616.10268
0.323492612	69762.67592
0.32353226	69440.2148
0.323587766	69627.32956
0.323630585	70020.89428
0.323710672	69323.57992
0.323753491	69767.04192
0.323806619	69537.51448
0.323875605	69607.99436
0.323924768	69648.53588
0.323973138	69643.54616
0.324031023	69853.73844
0.324114282	69358.508
0.324166616	69651.03076
0.324238774	69782.6348
0.324325998	69662.25764
0.324369611	69689.07744
0.324433839	69779.51624
0.324507583	69856.23328
0.324554367	69474.51916
0.324612252	69887.41908
0.324678859	69767.66564
0.324747846	69689.70116
0.324797009	69724.62924
0.324865202	69674.73196
0.324925466	69911.12028
0.324979386	69662.25764
0.325075333	69929.83176
0.325153834	69709.03636
0.325231543	69534.39588
0.325270397	70148.75604
0.325356828	69435.84876
0.325404405	69843.13524
0.32547022	69335.43052
0.325545549	69746.45928
0.325623258	69873.69732
0.325689865	69455.80768
0.32575568	70191.79244
0.325887309	69311.1056
0.325949159	69435.84876
0.326019731	70103.84852
0.326077616	69375.34832
0.326120435	69783.25852
0.326158496	69704.67032
0.326225897	69515.06068
0.326284575	69917.35744
0.326323429	69703.42288
0.326392416	70053.95124
0.326452679	69460.17368
0.32647964	69755.81504
0.326519287	69980.35276
0.326588273	69740.84584
0.326629507	69932.95036
0.326682634	69713.40236
0.326752413	69715.27348
0.326795232	69804.46488
0.326845188	69989.08476
0.326966509	69965.38356
0.327087829	69827.54236
0.327203599	69961.64128
0.327302718	69998.44052
0.327399457	69477.63776
0.327461307	70115.69912
0.327557253	69844.38268
0.327630997	69647.9122
0.327664301	70145.01376
0.327730116	69719.0158
0.32778245	69981.6002
0.327837956	69490.73576
0.327878396	70169.33868
0.327982272	69811.94948
0.328042536	69727.12412
0.328084562	70259.15376
0.328163857	69530.02988
0.328210641	70038.98204
0.32826694	69491.9832
0.328335133	70017.152
0.328387468	70070.79156
0.328430287	69568.07656
0.328478657	70281.60752
0.328558744	69506.9524
0.328592841	69919.85232
0.328630902	70071.41528
0.328715747	69807.58344
0.32877284	69927.33692
0.328841826	69791.36684
0.328928257	69854.36216
0.328973455	69901.14084
0.329013895	69904.88312
0.32906623	70164.97268
0.329169313	69712.77864
0.329215304	70129.42084
0.32928984	70108.83824
0.329396888	69906.75428
0.329449223	70004.67768
0.329523759	70042.72436
0.329602261	70067.04928
0.329702965	69626.08212
0.329775916	70114.45168
0.329875034	69947.91952
0.329974153	69867.46016
0.330009042	70072.66272
0.330081993	69870.57876
0.330202521	70130.04456
0.330289745	69632.31928
0.330343665	70227.34424
0.330406308	69611.73668
0.330479259	69838.14552
0.330501462	70233.5814
0.330564897	69873.07364
0.330606924	70196.78216
0.330643399	69611.73668
0.330672738	70389.5104
0.330727451	69500.71524
0.330763134	69837.5218
0.330798024	70479.32548
0.330865424	69596.76748
0.330913001	70153.74576
0.330955027	69853.73844
0.331012912	70107.5908
0.331070004	70110.08568
0.331108858	69892.4088
0.331224629	70195.53476
0.331322161	69995.32192
0.331390354	69956.02784
0.331465684	70309.05104
0.331593348	69868.7076
0.33168533	70042.10064
0.331797929	70299.69528
0.331899426	69850.61984
0.331943038	70201.1482
0.332007266	70031.49748
0.332139688	70027.13144
0.332260216	70030.87376
0.332341889	70183.68416
0.332412461	70132.53944
0.332467968	69961.01756
0.332492549	70163.72524
0.332569465	70009.6674
0.332624178	70154.9932
0.332679684	69926.7132
0.332728847	70336.49452
0.33279149	69995.32192
0.332828758	69954.15668
0.332854926	70302.81388
0.332922326	69964.75984
0.332979418	70282.85496
0.333034924	70025.884
0.333101532	70201.1482
0.333157038	70174.3284
0.333202236	69883.05308
0.333239504	70633.38332
0.333322763	69677.22684
0.333366375	70164.34896
0.333416331	70032.74488
0.333517035	69874.94476
0.333571749	70388.88668
0.333629634	69831.28464
0.33369069	70315.91192
0.333773157	69932.95036
0.33382787	70110.08568
0.333887341	70483.69148
0.333969808	69849.99612
0.334038001	70080.771
0.33408637	70387.63924
0.334182317	69823.80008
0.334249718	70149.37976
0.334317118	70237.32372
0.33438769	70068.29668
0.334429716	70121.93628
0.334470949	70287.22096
0.334544693	70404.47956
0.334607336	70001.55908
0.334673943	70362.6906
0.334750859	70330.25736
0.334829361	70179.94184
0.334865043	70201.1482
0.334911827	70242.93716
0.334990329	70356.45344
0.335056143	70088.2556
0.335132266	70080.771
0.335202838	70422.56732
0.335259138	69830.66096
0.335305129	70538.57848
0.335416934	70321.52536
0.335475612	69962.88872
0.335531911	70668.3114
0.335634994	69826.91864
0.335695258	70320.90164
0.335751557	70088.2556
0.335823715	70347.72144
0.33590856	70519.24328
0.335969617	69876.1922
0.336023538	70490.55236
0.336108383	69943.55352
0.336158338	70227.96796
0.336211466	70502.40296
0.336311377	70164.97268
0.336380363	70375.78864
0.336451728	70106.96708
0.336523886	70304.06132
0.336581771	70230.46284
0.336652344	70207.38536
0.33670785	70450.01084
0.336780801	70147.5086
0.336827585	70270.38064
0.336900536	70242.93716
0.336975073	70177.447
0.337048024	70223.60196
0.337109873	70467.47488
0.337197097	70464.35628
0.337262119	70137.52916
0.337304938	70473.08832
0.337382647	70357.70088
0.337443704	70299.69528
0.337487316	70251.04544
0.337549958	70465.60372
0.337632425	70350.21628
0.337664143	70273.49924
0.337746609	70353.33488
0.337814803	70523.60932
0.337876652	70015.90456
0.337921057	70673.30112
0.337986079	69980.97648
0.338061409	70203.01932
0.338118501	70726.94068
0.338205725	70117.57024
0.338261231	70546.06308
0.338303257	69954.7804
0.338346076	70500.5318
0.33840634	70353.33488
0.338467397	70307.8036
0.33857048	70718.20868
0.338657704	69982.22392
0.33870766	70352.71116
0.338764752	70521.11444
0.338859113	70348.96884
0.338914619	70401.361
0.338976468	70203.01932
0.339077172	70503.02668
0.339155674	70182.43672
0.339204837	70351.46372
0.339257171	70632.7596
0.339336466	70299.69528
0.339365012	70436.9128
0.339420518	70370.1752
0.339514086	70312.1696
0.339562455	70236.07628
0.339607653	70555.4188
0.339662367	70567.89312
0.33973056	70054.57496
0.33978448	70589.09948
0.33986774	70527.3516
0.339936726	70227.96796
0.339978752	70673.92484
0.340059633	70206.76164
0.340124654	70442.52624
0.340173024	70554.1714
0.34025549	70329.00996
0.3403443	70640.86788
0.340399807	70053.32752
0.340453727	70740.03872
0.340517955	70312.79332
0.340553638	70421.9436
0.340595664	70617.16668
0.340705883	70062.05952
0.340745531	70486.18636
0.340778835	70522.9856
0.340858922	70561.65596
0.340920772	70530.47016
0.340980243	70209.25648
0.341034163	70967.69504
0.341124559	70489.30492
0.341176101	70398.86612
0.341218127	70932.1432
0.341291077	70133.78688
0.341334689	70660.20308
0.34138068	70378.28352
0.341449667	70526.72788
0.341532133	70558.5374
0.341578124	70447.51596
0.341648696	70692.0126
0.341693894	70261.64864
0.341720854	70468.0986
0.341789841	70750.64188
0.341848519	70458.11912
0.341910368	70688.894
0.341977769	70656.4608
0.342041997	70531.7176
0.342079266	70617.16668
0.342146666	70650.22364
0.342223582	70648.9762
0.342273538	70196.78216
0.342322701	70789.936
0.342443228	70679.53828
0.342509836	70176.19956
0.342551862	70872.8902
0.342641465	70505.52156
0.34271283	70622.1564
0.34275327	70619.03784
0.342826221	70489.92864
0.342908687	70630.26472
0.342978467	70606.56352
0.343083929	70244.1846
0.343167188	70680.162
0.343209214	70891.60168
0.343307539	70355.206
0.343374147	70827.98268
0.343436789	70223.60196
0.343524807	70726.94068
0.343604101	70569.76428
0.343669916	70529.22276
0.343757933	70855.42616
0.343826126	70293.45812
0.343875288	70605.31608
0.343919693	70925.28236
0.344004539	70448.7634
0.3440426	70723.1984
0.344084626	70526.72788
0.344190088	70977.05076
0.344246387	70629.641
0.344287621	70705.11064
0.344351056	70959.58672
0.344414492	70338.36568
0.344469998	70761.86876
0.34453502	70597.2078
0.344632552	70625.275
0.344676957	70874.76136
0.344750701	70513.62984
0.344852991	70685.77544
0.344910083	70557.91368
0.344964796	70882.24596
0.34504647	70693.88376
0.345131315	70472.4646
0.345216953	70903.45228
0.34532638	70656.4608
0.34539378	70663.9454
0.34544215	70713.21892
0.345527788	70607.18724
0.34557933	70912.18432
0.345645144	70349.59256
0.345687963	71042.54092
0.345785495	70662.07424
0.345841794	70580.99116
0.34587272	71089.31964
0.34594012	70388.88668
