Strain (in/in)	Stress (psi)
0.665209318	80787.74818
0.665259562	80409.75157
0.665360834	80952.44978
0.665433059	80577.03334
0.665475452	80682.82079
0.665587715	80884.07496
0.665663865	80587.35408
0.665740801	80941.269
0.665847569	80866.01371
0.665911158	80459.20507
0.665965327	80773.9872
0.666026561	80925.78789
0.66608073	80614.87601
0.666118413	80786.45811
0.666211834	80564.56247
0.666287985	80982.12187
0.666320957	80481.99666
0.666331163	80690.99137
0.666408099	80841.50196
0.666477184	80607.5655
0.666518792	80876.76445
0.666607502	80728.83403
0.666661672	80727.97397
0.666708775	80453.61467
0.666781785	80813.55
0.666872852	80857.84311
0.666894833	80540.91081
0.666941151	80820.43047
0.66698747	80591.65438
0.667030648	80717.22322
0.667139771	80661.74931
0.66719865	80983.84197
0.667258314	80682.82079
0.667299922	80474.68616
0.667398054	81013.08403
0.667471064	80697.44184
0.667551925	80678.52049
0.667651627	81030.28525
0.667719927	80570.5829
0.667758395	80884.50499
0.667828265	80869.88398
0.667883218	80697.44184
0.667921687	80969.22096
0.66796408	80492.74744
0.668032379	80952.44978
0.668062211	80500.05794
0.668101464	80755.49592
0.6681784	80887.5152
0.668264756	80531.88017
0.668333841	80707.33252
0.668421767	80703.03221
0.668486927	80772.2671
0.668551301	80819.57044
0.668593694	81075.86848
0.668647863	80542.63094
0.668727154	80923.63776
0.668805659	80933.52843
0.668865324	80644.11806
0.668952465	80919.76748
0.669020765	80668.62981
0.669067083	80767.9668
0.669153439	80787.31815
0.669228019	80670.34992
0.669284543	80844.94222
0.669358339	80559.83216
0.669452545	80998.03298
0.6695232	80751.19562
0.669587575	80723.24366
0.669673146	81002.76332
0.669743801	80567.5727
0.6697964	80784.30794
0.669863915	80869.02391
0.669959692	80827.31098
0.670006795	80875.04432
0.670073525	80564.56247
0.6701536	81095.64986
0.670206199	80738.72474
0.670256443	80705.61241
0.670335733	81118.44145
0.670399323	80535.75044
0.670461342	80881.49479
0.670544558	80697.87187
0.670613643	80850.5326
0.670674093	80751.19562
0.670754168	80758.93616
0.670864861	81043.61619
0.670947292	80561.55226
0.671007741	80762.37639
0.671065835	80812.2599
0.671098808	80558.11202
0.671178099	80875.90438
0.671259744	80921.91762
0.671304493	80765.81663
0.671361016	80755.92595
0.671472495	80870.74402
0.671500757	80783.44788
0.671582402	80846.66233
0.671654627	80693.14153
0.671699376	80852.68276
0.67176532	80755.06589
0.671835191	80877.19448
0.671907415	80928.36809
0.671954519	80616.59614
0.672029884	81092.63966
0.672080128	80538.76067
0.672134297	80762.37639
0.672198671	81025.1249
0.672255196	80614.446
0.672300728	80953.30985
0.672364318	80541.34084
0.672422412	80910.73685
0.672499348	80750.76558
0.672566078	80794.19865
0.672625742	81059.95734
0.672692472	80543.06098
0.67274821	80790.32838
0.672826716	81074.14835
0.67287696	80742.16498
0.672931913	80797.20885
0.672992363	80837.20165
0.673056737	80743.45507
0.673101486	80785.16801
0.673199617	80967.07079
0.673272628	80970.94109
0.673311096	80692.28147
0.673373115	80938.25877
0.673453191	80727.11393
0.673502649	80829.03108
0.673552893	80845.37223
0.673633754	80810.96983
0.67372168	80974.81136
0.673775064	80553.81172
0.673841008	81008.35372
0.67392815	80792.04848
0.674023926	80626.48685
0.67407103	80577.03334
0.674129909	80860.4233
0.674230396	80802.36922
0.674307331	80955.89002
0.674374061	80820.86051
0.67442038	80629.06702
0.674495745	81256.48116
0.674550699	80807.09956
0.674586811	80795.91875
0.674694364	81120.16158
0.674733617	80615.30604
0.67478072	80988.14228
0.67485373	80721.95356
0.6749079	81001.47322
0.674938516	80810.5398
0.674992686	80773.12716
0.675090817	81144.6733
0.675111229	80606.2754
0.675169323	80832.47135
0.675258034	80915.89721
0.675301212	80792.04848
0.675361662	80827.74101
0.675430747	80843.22209
0.675506897	80821.29054
0.675565776	80834.19145
0.675663123	81010.93389
0.675753404	80889.23533
0.675818564	80742.59501
0.675925332	81060.8174
0.675984211	80891.8155
0.676020324	80859.1332
0.676124736	80940.40894
0.676165559	80796.77882
0.676183615	80969.65099
0.676212662	80589.93425
0.67625113	81092.20962
0.676305299	80823.01067
0.676342982	80735.71453
0.676555732	81194.12678
0.676611471	80816.13017
0.676689977	80598.96489
0.676769267	81120.59162
0.676835997	80672.50008
0.676911362	80887.94523
0.676974952	81049.63662
0.677008709	80811.39986
0.677042467	80857.84311
0.67709742	80721.09349
0.677195553	80901.70621
0.677251292	80761.08632
0.677321946	80832.90135
0.677377686	81027.70507
0.677445986	80773.5572
0.677506435	81044.04622
0.677572379	80993.30265
0.677638324	80889.66536
0.677730961	80857.84311
0.67778827	80929.22813
0.677847149	81027.27504
0.677880906	80636.37752
0.677939	81001.90325
0.677993954	80828.60105
0.678036347	80751.62565
0.678129769	81068.55794
0.678187863	80768.82686
0.678246742	80893.1056
0.678319753	80687.55113
0.678398258	81134.7826
0.678457137	80853.97284
0.678512877	80779.57761
0.678592167	81113.28111
0.678670673	80821.29054
0.678711496	80899.55607
0.678803347	80996.74288
0.67885045	80799.35899
0.678893628	81088.33935
0.678963499	80652.71867
0.679032584	80974.81136
0.679076547	80995.02278
0.679150342	80798.06892
0.679207651	80785.16801
0.679300288	80980.40174
0.679384289	80859.99327
0.679442383	81099.95017
0.679501262	80732.7043
0.679575057	80877.19448
0.679770536	81031.57534
0.679800368	80721.95356
0.679856892	80893.53563
0.679955809	80913.74705
0.679987211	80935.6786
0.680042165	80875.04432
0.68010497	81018.2444
0.680159924	80924.06779
0.680210167	80816.99024
0.680271402	81032.86544
0.680338916	80771.40703
0.680380524	80909.44675
0.680439404	80850.5326
0.680494358	81052.64683
0.680554807	80995.88285
0.68059877	80708.62261
0.680689052	81126.18202
0.680744791	80904.71641
0.680814661	80851.8227
0.680906512	81181.6559
0.680965391	80707.76255
0.68101642	81045.33632
0.681101206	80675.51029
0.681153019	81028.99517
0.681206403	81094.35976
0.681298255	80704.32231
0.681396387	81131.77239
0.681466257	80668.62981
0.681515715	80904.28638
0.681587941	81111.13094
0.681649175	80872.03411
0.681700203	81049.63662
0.681803046	80847.52239
0.681883122	80884.93502
0.681947496	80947.71944
0.682033067	80921.05756
0.682107648	80900.41611
0.682157891	80888.37526
0.682219125	81085.32912
0.68228664	81008.35372
0.682329033	80840.21189
0.682397333	81051.78676
0.682446792	80964.49062
0.682530008	80985.56211
0.682599093	80849.67253
0.682670533	81024.26484
0.682727057	81039.74592
0.682778086	80702.60221
0.682866797	81158.43428
0.682934311	80883.64493
0.682978275	80852.68276
0.683081902	81166.17482
0.683141566	80827.31098
0.68319495	81128.33216
0.683265605	80650.1385
0.683373158	81066.83784
0.683426542	80840.21189
0.683476	80728.404
0.683581983	81286.58329
0.683635367	80680.24062
0.68368247	80949.43958
0.68374606	80870.31401
0.683788453	80996.31285
0.683818285	80971.3711
0.683855182	80886.65516
0.683920342	81139.94297
0.684000417	80720.66346
0.684052231	80906.00651
0.684119746	81121.02165
0.684162924	80971.3711
0.684219448	80965.35069
0.684286963	80974.81136
0.684352908	80972.6612
0.684402366	80942.98911
0.684471451	81089.19939
0.6845162	81047.05643
0.684563302	80786.88811
0.684632388	81118.87148
0.684699902	80833.76142
0.684757997	80943.41914
0.684855344	81087.04926
0.684927569	80867.30378
0.684985663	81070.27808
0.685046112	80701.31211
0.685143459	81218.20849
0.685215684	80928.79812
0.685270638	80946.42934
0.685356209	81268.092
0.685411163	80724.96376
0.685464547	80997.60295
0.685532847	81114.57118
0.685590941	80995.88285
0.685649035	81103.82044
0.68571027	80737.43464
0.685806831	81065.54774
0.685882982	81003.62339
0.685957562	80889.66536
0.686053339	81259.92143
0.686107508	80782.58781
0.686171098	81119.73155
0.686228406	80904.28638
0.686294351	80914.60712
0.68635166	81057.8072
0.686405829	80938.6888
0.686478839	81170.47512
0.686552634	81024.26484
0.68662643	81030.28525
0.686675103	81054.36696
0.686710431	80702.60221
0.686782656	81105.97057
0.686839965	81078.01862
0.686893349	81029.85521
0.686981275	81192.83671
0.687089613	80857.84311
0.687128866	80992.87261
0.687199521	80945.13927
0.687268605	81160.15438
0.687314139	81054.36696
0.687347896	80835.05152
0.687430327	81200.57725
0.687511188	80933.95847
0.687573207	80994.59275
0.687670554	81100.81023
0.687729433	80902.56627
0.687791453	81223.79887
0.687869174	80718.94335
0.687939828	81134.7826
0.688005773	81036.73571
0.688076428	80807.9596
0.688175345	81316.25538
0.68823972	81080.16875
0.688360618	80899.98607
0.688428918	81269.81211
0.688469741	80732.27427
0.688535686	80965.78072
0.688620472	81126.61202
0.6886715	80958.90022
0.688726455	81129.62226
0.688819091	81010.07383
0.688905447	81009.64379
0.688961186	80728.404
0.689013	81045.76635
0.68908758	81110.27088
0.689134684	80989.86241
0.689190422	80927.50803
0.689254797	80900.41611
0.689309751	80973.52126
0.68936235	80858.27314
0.689420444	81249.17066
0.689469902	80946.42934
0.68950366	80943.41914
0.68957981	81233.68958
0.689624559	80809.2497
0.689674017	81042.75612
0.689745457	81063.39757
0.689791776	81084.46906
0.689847514	81148.54357
0.689888337	80776.99744
0.689969983	81290.88359
0.690028077	80787.74818
0.690104228	80878.91459
0.690207855	81406.13172
0.690265164	80770.54697
0.690313838	81073.71831
0.690400194	81054.79699
0.690451222	81036.73571
0.690516382	81007.49366
0.690649842	80941.69901
0.69069302	81107.26067
0.690745618	80979.11167
0.690797432	80995.02278
0.690853171	80969.22096
0.690891639	80939.11884
0.690955228	81181.6559
0.691023528	81154.99404
0.691065136	80944.70924
0.691131081	81134.7826
0.6911931	81005.77352
0.691242559	81050.06666
0.691306933	80989.00234
0.691380729	81079.73875
0.691462375	81252.61089
0.691541665	80795.48872
0.691628806	81233.25954
0.691695536	81012.22399
0.691744209	80845.80226
0.691878454	81333.45659
0.691942044	80784.30794
0.691997783	81040.17595
0.692058232	81109.84084
0.692115541	81151.12377
0.69216814	81044.04622
0.692204252	80867.73381
0.692284328	81158.43428
0.6923173	81010.07383
0.692420143	81037.59578
0.692533976	81102.96037
0.69259521	81062.53753
0.69266665	80922.77769
0.692756147	81361.83858
0.692802465	80812.2599
0.692899812	81060.38737
0.692983813	81192.40667
0.693042692	80927.07799
0.693122768	81208.74782
0.693203629	81068.98798
0.693265648	81033.29548
0.693296265	80813.11997
0.693348864	81172.19526
0.693410884	81174.77543
0.693443856	80868.16384
0.693505875	81144.24327
0.693566324	80910.73685
0.693611858	81046.19639
0.693677017	80995.02278
0.693742177	81314.96531
0.693802626	81035.01558
0.693840309	80862.14341
0.693920385	81339.47703
0.69399261	81025.55494
0.694035003	80995.45281
0.694117434	81370.86922
0.694162967	80885.36506
0.694209286	81194.98685
0.69427523	80830.75121
0.694345885	80979.9717
0.6944134	81313.67521
0.6944817	80806.23949
0.69455785	81213.90819
0.694620655	80954.16991
0.694711721	81022.11467
0.694786301	81119.30152
0.694836545	81128.33216
0.694923686	80970.51106
0.695031239	81354.52808
0.695090118	80840.21189
0.695203951	81165.74479
0.695278532	81209.17785
0.69531857	81001.90325
0.695382159	81206.59766
0.69546459	81107.69071
0.695525039	81128.33216
0.695576068	80823.44071
0.695634162	81111.56098
0.695706387	81127.47209
0.695743285	80945.56931
0.695814725	81205.30758
0.695887735	80983.84197
0.695942689	81077.58858
0.696008634	80952.44978
0.696077718	81348.50767
0.69617271	81245.30039
0.696232375	80832.47135
0.69631245	81328.29622
0.696392526	80951.15968
0.696457686	81106.83064
0.696534621	81186.81627
0.696607631	81111.13094
0.69666494	81087.04926
0.696738736	80960.62035
0.6967984	81240.57005
0.696859634	81036.73571
0.696905953	81031.14531
0.696993879	81363.12868
0.697040197	80862.14341
0.697120273	81229.38927
0.69721448	81273.25234
0.697249807	80895.68577
0.69728278	81226.8091
0.697386407	81310.23497
0.69743822	81047.91649
0.69749553	81173.91536
0.697569325	81050.49669
0.697640765	81274.97248
0.69770828	80878.48458
0.697811122	81084.89909
0.697892768	81199.28715
0.697946152	80976.10143
0.698014452	81199.28715
0.698105518	80990.72248
0.698140846	81093.92973
0.698193444	80998.89305
0.6982798	81318.40554
0.698330829	81063.82761
0.698395204	81047.48646
0.698439952	81270.24214
0.69847999	80902.9963
0.698496476	81131.77239
0.698553785	81056.5171
0.69861816	80967.93086
0.698668403	81122.31172
0.698771246	81233.68958
0.698844256	81100.3802
0.69890706	81117.15138
0.698983211	81396.67104
0.699033454	80838.92179
0.699068782	81221.64873
0.699190466	81090.48949
0.699247775	80925.78789
0.699303513	81314.53527
0.69939144	81009.21376
0.699458955	81180.79584
0.699524114	81110.27088
0.699619106	81131.77239
0.699734509	81248.31059
0.699826361	80913.31702
0.699917427	81099.95017
0.699999858	81178.6457
0.700054812	81153.70394
0.700090925	81089.62943
0.700175711	81199.28715
0.700230665	81244.01029
0.700257357	80949.43958
0.700355489	81261.64153
0.700455976	81175.63549
0.700499939	81158.86431
0.700565884	81047.05643
0.700634184	81124.03185
0.700704838	81299.91423
0.700740166	80927.50803
0.700873625	81299.91423
0.700926224	81085.32912
0.700977253	81059.95734
0.701059684	81298.62413
0.701113068	81042.75612
0.701159386	81294.32383
0.701270864	80890.95546
0.701314042	81336.4668
0.701358005	81277.98268
0.701404323	80874.61429
0.701481259	81295.18389
0.701526792	81133.49253
0.701586456	81000.61315
0.701692439	81413.87226
0.701754458	80932.66839
0.701803917	81234.11961
0.701860441	81057.37716
0.701908329	81106.40061
0.701978199	81118.01142
0.702042574	81074.57838
0.702094388	81268.092
0.702143061	80901.27617
0.702223137	81158.86431
0.702337755	81277.55265
0.702407625	81136.93276
0.702497906	81323.99592
0.702583478	81224.2289
0.702634506	81122.31172
0.702714582	81262.07157
0.702796227	81090.48949
0.702841761	81209.60789
0.7028975	81119.30152
0.702962659	81271.53224
0.703012118	81182.08593
0.703047445	81015.66423
0.703123596	81431.5035
0.703188756	81001.04319
0.703247635	81166.17482
0.703337916	81264.65177
0.70339444	81198.42708
0.703458815	81261.64153
0.703516909	80934.81853
0.70361033	81432.36357
0.703669995	80895.25576
0.703722594	81093.92973
0.703809735	81435.80381
0.703866259	80952.87981
0.703919643	81297.33406
0.703989512	81072.42821
0.704051532	81260.78147
0.704103346	81024.26484
0.704197552	81170.90516
0.704286264	81470.20621
0.704335722	80961.48042
0.704396172	81182.946
0.704455836	81121.02165
0.704505295	81153.70394
0.704551612	81163.16462
0.704656025	81296.04396
0.704724325	81229.38927
0.704759653	80904.28638
0.704825597	81298.19413
0.704885262	81135.64266
0.704951991	81187.67634
0.705066609	81115.43125
0.705120778	81097.8
0.705154536	81225.08897
0.705216555	81108.12074
0.705296631	81220.35863
0.705373566	81251.75085
0.705446577	80921.05756
0.705525082	81332.16649
0.705588672	81177.3556
0.705635775	81176.92557
0.705713496	81327.00615
0.705778655	81034.15552
0.705828899	81339.90706
0.705900339	81222.9388
0.705958433	81270.67217
0.706018882	81186.81627
0.706076977	81087.47929
0.706172753	81443.97438
0.706209651	80982.98194
0.7062701	81339.90706
0.706349391	81412.58216
0.70640827	81115.43125
0.706456943	81173.0553
0.706522103	81178.6457
0.706582552	81453.86506
0.706620235	81004.48345
0.706678329	81192.83671
0.706763115	81118.87148
0.706818854	81103.3904
0.706893435	81296.04396
0.70697037	81178.21566
0.707011978	81263.7917
0.707092054	80955.45998
0.707172914	81329.58632
0.707234149	81237.12981
0.707297738	81231.53941
0.707385665	81447.41462
0.707443759	81025.1249
0.707514414	81244.44032
0.707573293	81063.82761
0.707643163	81349.36771
0.707703612	81166.60485
0.707783688	81130.05229
0.7078724	81419.89266
0.707929708	81124.89192
0.707998794	81072.42821
0.708071803	81340.33707
0.708112626	81030.28525
0.708155019	81222.5088
0.708239805	81400.97135
0.708286909	81109.41084
0.708349713	81268.95204
0.708441565	81068.98798
0.708499659	81213.04812
0.708540482	81229.81931
0.708602501	81186.81627
0.708684932	81411.72209
0.70872026	81009.21376
0.708769718	81345.49744
0.708835663	81219.9286
0.708879626	81170.90516
0.708925944	81202.29735
0.708973048	81268.52204
0.709028002	81359.25841
0.70907118	80982.12187
0.709151256	81347.21757
0.709249388	81199.28715
0.709320043	81242.72022
0.709396978	81499.8783
0.709451932	81097.8
0.709507671	81232.82951
0.709590102	81194.12678
0.709674888	81405.27165
0.709742402	81357.53828
0.709818553	81225.94903
0.709876647	81327.43618
0.709936311	81212.61809
0.709989696	81044.47625
0.710076836	81618.13662
0.710119229	81207.45772
0.710163193	81230.24934
0.710237773	81431.5035
0.710291157	81050.49669
0.710352391	81379.46983
0.710395569	81118.87148
0.710477215	81382.91007
0.710532169	81208.74782
0.710600469	81159.29435
0.710683685	81555.78224
0.710737854	80974.81136
0.710813219	81223.36884
0.710939613	81376.88966
0.711017334	81240.57005
0.711142943	81188.10637
0.711217523	81203.58745
0.71125285	81215.19826
0.711268552	81100.3802
0.711300739	81412.58216
0.711338421	81341.19713
0.711367469	81242.72022
0.711426348	81160.15438
0.711502498	81157.14418
0.711562947	81244.01029
0.711629677	81158.86431
0.711719959	81502.02846
0.71180239	81213.90819
0.71188011	81087.47929
0.712004934	81588.46453
0.712066953	81384.6302
0.712117197	81030.71528
0.712201198	81566.53301
0.712253797	80942.98911
0.712298545	81194.98685
0.71236606	81498.15819
0.712417874	81041.46605
0.712578025	81380.3299
0.712553688	81051.78676
0.712598436	81388.9305
0.712635334	81077.15855
0.712696568	81105.54054
0.712798625	81554.06213
0.712844159	80978.68163
0.712876346	81226.8091
0.712955637	81493.42785
0.713012946	81226.8091
0.7130679	81308.0848
0.713172312	81230.67937
0.713255528	81259.06136
0.713307342	81244.01029
0.713377212	81372.15932
0.713449437	81414.30229
0.71349026	81078.44865
0.713570336	81362.26862
0.713653552	81141.6631
0.713651982	81235.83971
0.713730487	81392.80077
0.713878078	81155.42408
0.713951088	81345.0674
0.714026453	81593.19487
0.714068846	81073.71831
0.71412066	81326.14608
0.7141921	81210.03792
0.714264325	81390.65061
0.714348326	81240.14002
0.714405635	81136.93276
0.714491206	81417.74253
0.71454302	81115.86128
0.714594049	81294.75386
0.714674124	81418.17256
0.714732218	81142.09313
0.714792668	81437.09388
0.714858612	81066.4078
0.714910426	81271.10221
0.714976371	81286.15325
0.71502897	81147.68351
0.715123961	81564.81288
0.715183625	81032.86544
0.715244075	81321.84578
0.715361833	81306.7947
0.715426993	81181.22587
0.715483517	81431.93354
0.715580079	81298.19413
0.715643669	81282.71302
0.715687631	81050.9267
0.715751221	81427.63323
0.715801465	81418.60259
0.715847783	81293.89382
0.715900382	81365.70885
0.71594984	81171.76522
0.715971822	81263.7917
0.716001654	81099.95017
0.716056608	81555.78224
0.716123338	81201.86732
0.71615317	81192.40667
0.716216759	81542.4513
0.716268573	81213.04812
0.7163722	81066.83784
0.716470332	81665.86999
0.716511155	81288.30342
0.71657396	81118.87148
0.716740392	81698.12226
0.716796915	81048.34653
0.716840879	81315.39531
0.716913889	81466.76597
0.716984544	81280.13285
0.717020657	81393.66084
0.717083461	81249.60069
0.717127424	81328.29622
0.717262454	81319.69562
0.71734724	81244.01029
0.717442232	81539.01106
0.717520737	81087.47929
0.717573336	81419.46266
0.717687169	81438.38398
0.717731917	81228.95924
0.717776666	81357.96831
0.717848105	81323.13588
0.717916405	81453.00502
0.717961154	81102.96037
0.718009827	81326.14608
0.718057715	81394.95091
0.718085978	81281.42295
0.718147997	81324.85598
0.718242989	81241.86015
0.718265755	81457.73533
0.718323065	81065.11771
0.718386654	81512.34917
0.718417271	81452.57499
0.718462019	81098.23003
0.718532674	81600.07537
0.718561721	81063.82761
0.718593909	81305.93467
0.718648863	81466.76597
0.718709312	81335.17672
0.71875249	81298.62413
0.718809014	81493.85789
0.718856902	81403.55152
0.718914211	81410.86205
0.718996642	81640.06817
0.719069653	81109.41084
0.719131672	81477.51674
0.719204682	81274.11241
0.719256496	81293.89382
0.71930517	81328.72625
0.719426068	81368.71908
0.719506929	81654.68922
0.719561098	81337.75689
0.719647454	81489.12755
0.71973695	81514.06931
0.719788764	81194.98685
0.719864914	81430.64344
0.719974822	81242.29018
0.720020355	81341.19713
0.720137329	81421.18276
0.720288845	81289.59352
0.720339873	81420.3227
0.720383051	81108.55077
0.720397967	81518.36961
0.720450566	81317.54548
0.720478828	81342.48723
0.720558904	81348.07763
0.720602867	81102.96037
0.720663316	81374.30946
0.720739467	81698.12226
0.720787355	81376.88966
0.720812477	81313.67521
0.720875282	81723.06401
0.720910609	81013.08403
0.720949077	81365.27885
0.721083321	81496.43806
0.721135135	81418.17256
0.721199509	81435.37377
0.721292146	81385.06023
0.721357306	81352.37794
0.72141697	81370.86922
0.72148056	81322.70585
0.721599888	81643.07838
0.721650132	81159.29435
0.721715291	81327.43618
0.721796937	81655.11922
0.721850321	81164.88472
0.72190135	81347.6476
0.7219775	81378.17973
0.722040304	81388.50047
0.72211567	81310.665
0.722176119	81481.81704
0.722239708	81363.12868
0.722293878	81323.56589
0.722379449	81595.34504
0.72246188	81309.3749
0.722497207	81168.32496
0.72260319	81686.51145
0.722670704	81194.98685
0.722732724	81413.44222
0.722841062	81720.05381
0.722910146	81195.41688
0.722985512	81459.45546
0.723075793	81192.40667
0.723153514	81507.61886
0.723208468	81355.38814
0.723282263	81508.04887
0.723341927	81434.94374
0.723412582	81419.46266
0.723473816	81143.81324
0.723541331	81464.1858
0.723582939	81379.46983
0.723645744	81304.64457
0.723742306	81614.26635
0.723782344	81164.45469
0.723860849	81514.06931
0.723940925	81274.97248
0.723989599	81310.665
0.724042982	81496.43806
0.724122273	81439.67408
0.724164666	81370.86922
0.724215695	81522.66991
0.724293415	81329.15629
0.724405678	81341.19713
0.724444931	81310.665
0.724517156	81530.84049
0.724609793	81391.08064
0.724671027	81247.45055
0.724756598	81514.92937
0.724829608	81412.15212
0.724877497	81364.41878
0.724937946	81543.7414
0.72499604	81288.73345
0.725055704	81478.80681
0.725144416	81099.0901
0.72520565	81411.72209
0.725247258	81487.40742
0.725303782	81152.84388
0.725386998	81712.7433
0.725446662	81096.0799
0.725501616	81359.25841
0.725570701	81531.70055
0.725602889	81397.10108
0.725650777	81403.98155
0.725708086	81349.36771
0.72576461	81444.40441
0.725805433	81417.31249
0.725849396	81295.18389
0.725955379	81635.33784
0.726007977	81168.75499
0.726079417	81373.01939
0.726141437	81512.77921
0.726206597	81236.26975
0.726278036	81542.02126
0.726347121	81397.53111
0.726427982	81356.24821
0.726498637	81391.08064
0.726575573	81520.51975
0.726646228	81413.87226
0.726704322	81313.67521
0.726804809	81594.05494
0.726866043	81375.59956
0.726910006	81290.45356
0.7270207	81626.73723
0.727132178	81293.03376
0.727209898	81443.11431
0.7273096	81656.83935
0.727370834	81151.98381
0.727422648	81442.25425
0.7275145	81637.91804
0.727567884	81250.46076
0.727635399	81569.11318
0.727704483	81091.77959
0.727796335	81530.41045
0.727841083	81305.93467
0.727897607	81416.88246
0.727975327	81727.79435
0.728013795	81144.6733
0.728048338	81397.53111
0.728096226	81409.57195
0.728177087	81396.24101
0.728382772	81410.86205
0.728414174	81302.4944
0.728428305	81438.81401
0.728482474	81339.90706
0.728474623	81394.95091
0.728599447	81528.69035
0.728620644	81333.88662
0.728663821	81357.10825
0.72871485	81413.44222
0.728758028	81518.79964
0.728788645	81132.20243
0.72885302	81561.37264
0.728940946	81502.45849
0.729005321	81419.03263
0.729057135	81456.87529
0.729142706	81325.71605
0.72919609	81520.94978
0.729286371	81335.17672
0.729389213	81401.40138
0.729472429	81599.64534
0.729550935	81182.51597
0.729644357	81657.26939
0.729707161	81211.75803
0.729741703	81422.04283
0.729817069	81501.16839
0.729856321	81193.26674
0.729895575	81480.09691
0.729940322	81115.43125
0.730011763	81542.4513
0.730064362	81255.62113
0.730138157	81207.88776
0.730186045	81487.40742
0.7302567	81447.84465
0.730309299	81343.77733
0.730364253	81688.66158
0.730404291	81196.27694
0.730456104	81406.56175
0.73053775	81577.28376
0.730584854	81300.34426
0.730642163	81626.73723
0.730718313	81414.73232
0.730754426	81378.60976
0.73080938	81368.71908
0.73088867	81480.09691
0.730946764	81499.01826
0.730988372	81192.83671
0.731056672	81612.54625
0.731141458	81540.73119
0.731173646	81431.93354
0.731240375	81577.71379
0.731302395	81436.66384
0.731357349	81501.16839
0.731427218	81443.54435
0.731497874	81391.51067
0.731563033	81635.33784
0.731654885	81157.14418
0.731720829	81657.26939
0.731775784	81621.14686
0.731829167	81170.90516
0.731937505	81683.07121
0.732000309	81280.13285
0.732059189	81461.60563
0.732189508	81600.50538
0.732252312	81336.4668
0.732324538	81588.0345
0.732406969	81492.99782
0.732519231	81442.25425
0.732582036	81602.65554
0.732665252	81346.78753
0.732704504	81356.67824
0.732746112	81465.90593
0.732805777	81434.08367
0.732895273	81677.91084
0.73292275	81268.092
0.732994191	81399.25121
0.733149631	81422.47286
0.733174753	81335.60676
0.733231277	81572.12339
0.73326896	81366.56892
0.733305073	81458.59539
0.733361597	81416.88246
0.733435392	81675.33067
0.733476215	81395.38094
0.733529599	81336.03676
0.733635581	81634.47777
0.733707021	81427.2032
0.733777676	81448.70472
0.733873453	81672.32044
0.733955884	81357.10825
0.734008483	81613.40629
0.734076783	81177.3556
0.734134092	81492.56779
0.734185905	81600.50538
0.734261271	81219.06853
0.734360188	81737.25502
0.734410431	81637.05797
0.734452039	81205.73762
0.734525049	81628.02733
0.734577648	81196.27694
0.73460905	81456.01522
0.73466479	81721.77394
0.734705612	81197.56702
0.734757426	81509.33897
0.734844567	81516.64948
0.734896381	81380.3299
0.734970961	81432.36357
0.735044757	81552.77204
0.73509814	81748.4358
0.735153094	81257.77126
0.73522689	81636.62794
0.73529519	81627.16726
0.735345433	81314.10524
0.735413733	81579.86393
0.735523641	81341.19713
0.735591155	81453.43502
0.735674371	81471.4963
0.735733251	81680.92104
0.735799196	81505.89873
0.735838448	81320.98571
0.735907533	81717.0436
0.735971907	81431.07347
0.736015871	81376.45962
0.736101442	81726.07421
0.7361509	81369.57912
0.736195649	81454.29509
0.736271014	81619.85676
0.736333033	81453.43502
0.736359725	81692.53185
0.736424885	81207.02769
0.736494755	81637.488
0.736552849	81355.81817
0.736643915	81273.25234
0.736734982	81770.36735
0.736797787	81545.03149
0.736888853	81403.12148
0.736952442	81522.66991
0.736997191	81540.73119
0.737073341	81487.83745
0.737199735	81664.5799
0.737249979	81311.52504
0.737311998	81616.84655
0.73741013	81499.8783
0.737465869	81452.14495
0.737518468	81533.42066
0.737580487	81560.94261
0.737645647	81551.48194
0.737711592	81216.05833
0.737796378	81614.26635
0.737844266	81479.23685
0.737889014	81311.09501
0.737954959	81750.15593
0.738020118	81341.62716
0.738070362	81507.61886
0.738159074	81372.58935
0.738250925	81693.39192
0.73832472	81483.53715
0.738394591	81346.78753
0.738471526	81682.21114
0.738525695	81501.59843
0.738572798	81472.7864
0.73867407	81703.71266
0.738728239	81292.60372
0.738780838	81652.96908
0.738864839	81236.69978
0.7389457	81523.09994
0.73902813	81533.42066
0.739089365	81293.03376
0.739218114	81800.8995
0.739270713	81223.79887
0.739328807	81498.15819
0.739407312	81590.18467
0.739450491	81440.53414
0.739508585	81668.45017
0.73958081	81448.70472
0.739642829	81539.87113
0.739700138	81462.8957
0.739751167	81512.77921
0.739813187	81457.30532
0.73986029	81302.4944
0.739953711	81677.91084
0.740011805	81605.23571
0.740057339	81491.27769
0.740146835	81698.55229
0.740199434	81507.18883
0.740238687	81563.52278
0.740295211	81442.68428
0.740372146	81493.42785
0.740410614	81713.60334
0.740456147	81281.42295
0.740523662	81748.00576
0.740581756	81559.65251
0.740639065	81316.25538
0.740734057	81885.61544
0.740803142	81193.69675
0.740853386	81487.40742
0.740924826	81690.38172
0.740997051	81205.30758
0.741061425	81522.23988
0.741154062	81818.96076
0.741201165	81293.03376
0.741256904	81513.63927
0.74133541	81792.2989
0.741395859	81412.15212
0.741439822	81602.65554
0.741520683	81489.12755
0.741578777	81701.56249
